Time(s)	Velocity_X(km/s)	Position_X(km)
1392.0	-0.0066421390654057555	7095.2066378816835
1392.0	-0.006642139065399651	7095.206637881572
1392.2	-0.006642999982227313	7095.205309453759
1392.3	-0.00664343041721723	7095.204645046146
1392.8	-0.006645582566156685	7095.201322792936
1392.888888888889	-0.006645965156796637	7095.200732057563
1393.0	-0.006646443389309114	7095.199993590413
1393.0	-0.006646443389303023	7095.199993590301
1393.2	-0.0066473042020450965	7095.1986643016235
1393.3	-0.006647734585003542	7095.197999463601
1393.8	-0.006649886473798198	7095.194675058373
1393.888888888889	-0.00665026901819676	7095.194083940432
1394.0	-0.006650747192910307	7095.193344995078
1394.0	-0.006650747192904229	7095.1933449949665
1394.2	-0.00665160790161102	7095.192014845528
1394.3	-0.006652038232563137	7095.19134957715
1394.8	-0.0066541898613387135	7095.188023020161
1394.888888888889	-0.00665457235951823	7095.1874315197
1395.0	-0.006655050476460775	7095.1866920962
1395.0	-0.006655050476454712	7095.186692096088
1395.2	-0.0066559110811764905	7095.1853610859935
1395.3	-0.006656341360147409	7095.184695387309
1395.8	-0.006658492729029541	7095.181366678823
1395.888888888889	-0.006658875181012344	7095.1807747958865
1396.0	-0.0066593532402118	7095.180034894299
1396.0	-0.006659353240205749	7095.180034894187
1396.2	-0.006660213740992757	7095.178703023539
1396.3	-0.006660643968007589	7095.178036894602
1396.8	-0.0066627950771218315	7095.174706034877
1396.888888888889	-0.006663177482930237	7095.174113769512
1397.0	-0.006663655484414498	7095.173373389893
1397.0	-0.006663655484408461	7095.173373389782
1397.2	-0.006664515881310905	7095.172040658685
1397.3	-0.006664946056394748	7095.171374099547
1397.8	-0.006667096905866574	7095.168041088842
1397.888888888889	-0.0066674792655228845	7095.167448441094
1398.0	-0.0066679572093198275	7095.166707583503
1398.0	-0.006667957209313804	7095.166707583392
1398.2	-0.006668817502381858	7095.16537399195
1398.3	-0.006669247625559792	7095.164707002663
1398.8	-0.006671398215514597	7095.161371841239
1398.888888888889	-0.0066717805290410995	7095.160778811154
1399.0	-0.006672258415178582	7095.160037475648
1399.0	-0.006672258415172572	7095.160037475536
1399.2	-0.0066731186044563795	7095.158703023853
1399.3	-0.006673548675753469	7095.158035604469
1399.8	-0.0066756990063165655	7095.154698292584
1399.888888888889	-0.006676081273735535	7095.154104880209
1400.0	-0.006676559102241396	7095.1533630668455
1400.0	-0.0066765591022354	7095.1533630667345
1400.2	-0.006677419187785073	7095.152027754914
1400.3	-0.006677849207226365	7095.151359905484
1400.8	-0.006679999278522984	7095.148020443399
1400.888888888889	-0.0066803814998566795	7095.147426648779
1401.0	-0.0066808592707587435	7095.146684357616
1401.0	-0.00668085927075276	7095.1466843575045
1401.2	-0.006681719252618376	7095.145348185651
1401.3	-0.006682149220228903	7095.144679906227
1401.8	-0.006684299032384198	7095.1413382942
1401.888888888889	-0.006684681207654863	7095.1407441173815
1402.0	-0.006685158920980934	7095.140001348477
1402.0	-0.006685158920974964	7095.140001348365
1402.2	-0.006686018799206568	7095.1386643165815
1402.3	-0.006686448715011346	7095.137995607216
1402.8	-0.006688598268150388	7095.134651845507
1402.888888888889	-0.006688980397380254	7095.134057286536
1403.0	-0.006689458053158117	7095.1333140399465
1403.0	-0.006689458053152162	7095.133314039835
1403.2	-0.00669031782779977	7095.131976148224
1403.3	-0.006690747691823799	7095.131307008969
1403.8	-0.006692896986071577	7095.127961097835
1403.888888888889	-0.0066932790692828615	7095.127366156759
1404.0	-0.006693756667540286	7095.126622432543
1404.0	-0.006693756667534344	7095.126622432431
1404.2	-0.0066946163386479365	7095.125283681097
1404.3	-0.0066950461509162	7095.124614112005
1404.8	-0.006697195186397626	7095.121266051706
1404.888888888889	-0.006697577223612531	7095.120670728569
1405.0	-0.006698054764377268	7095.119926526783
1405.0	-0.006698054764371339	7095.119926526671
1405.2	-0.006698914332000866	7095.118586915719
1405.3	-0.006699344092538332	7095.117916916839
1405.8	-0.006701492869378236	7095.114566707634
1405.888888888889	-0.0067018748606189485	7095.113971002484
1406.0	-0.006702352343918731	7095.113226323186
1406.0	-0.006702352343912816	7095.113226323074
1406.2	-0.0067032118081081955	7095.111885852605
1406.3	-0.0067036415169398145	7095.111215423991
1406.8	-0.006705790035262947	7095.107863066139
1406.888888888889	-0.006706171980551641	7095.107266979019
1407.0	-0.006706649406414185	7095.106521822267
1407.0	-0.006706649406408282	7095.106521822156
1407.2	-0.006707508767219401	7095.1051804922745
1407.3	-0.006707938424370109	7095.104509633978
1407.8	-0.006710086684301139	7095.101155127736
1407.888888888889	-0.0067104685836599735	7095.100558658694
1408.0	-0.0067109459521129755	7095.099813024544
1408.0	-0.006710945952107086	7095.099813024433
1408.2	-0.006711805209583796	7095.098470835243
1408.3	-0.0067122348150785134	7095.097799547315
1408.8	-0.006714382816742031	7095.094442892942
1408.888888888889	-0.006714764670193152	7095.093846042024
1409.0	-0.0067152419812642914	7095.093099930535
1409.0	-0.006715241981258416	7095.093099930424
1409.2	-0.006716101135450539	7095.091756882028
1409.3	-0.006716530689314168	7095.091085164519
1409.8	-0.006718678432834684	7095.087726362274
1409.888888888889	-0.006719060240400222	7095.087129129526
1410.0	-0.006719537494117161	7095.086382540754
1410.0	-0.006719537494111299	7095.086382540643
1410.2	-0.006720396545068625	7095.085038633144
1410.3	-0.006720826047326055	7095.084366486109
1410.8	-0.006722973532827997	7095.081005536249
1410.888888888889	-0.006723355294530068	7095.080407921715
1411.0	-0.006723832490920452	7095.079660855718
1411.0	-0.006723832490914602	7095.0796608556075
1411.2	-0.0067246914386868886	7095.07831608911
1411.3	-0.00672512088936299	7095.077643512597
1411.8	-0.00672726811697071	7095.074280415381
1411.888888888889	-0.006727649832831417	7095.073682419109
1412.0	-0.00672812697192287	7095.072934875944
1412.0	-0.006728126971917035	7095.072934875833
1412.2	-0.0067289858165540065	7095.071589250439
1412.3	-0.006729415215673635	7095.070916244502
1412.8	-0.006731562185511404	7095.0675510001865
1412.888888888889	-0.006731943855552835	7095.066952622222
1413.0	-0.006732420937372967	7095.066204601946
1413.0	-0.006732420937367144	7095.066204601836
1413.2	-0.006733279678918496	7095.064858117648
1413.3	-0.006733709026506491	7095.064184682338
1413.8	-0.006735855738698498	7095.0608172911825
1413.888888888889	-0.006736237362942728	7095.060218531569
1414.0	-0.006736714387519128	7095.059470034242
1414.0	-0.00673671438751332	7095.059470034131
1414.2	-0.006737573026028712	7095.058122691254
1414.3	-0.0067380023221098985	7095.057448826621
1414.8	-0.006740148776780254	7095.054079288881
1414.888888888889	-0.006740530355249342	7095.053480147668
1415.0	-0.006741007322609586	7095.052731173344
1415.0	-0.00674100732260379	7095.052731173233
1415.2	-0.006741865858132854	7095.051382971768
1415.3	-0.006742295102732039	7095.050708677866
1415.8	-0.006744441300004775	7095.047336993801
1415.888888888889	-0.006744822832720767	7095.046737471031
1416.0	-0.006745299742892409	7095.045988019768
1416.0	-0.006745299742886627	7095.045988019658
1416.2	-0.006746158175478961	7095.044638959709
1416.3	-0.006746587368620935	7095.043964236587
1416.8	-0.006748733308620003	7095.040590406454
1416.888888888889	-0.006749114795604931	7095.039990502174
1417.0	-0.006749591648615509	7095.0392405740295
1417.0	-0.00674959164860974	7095.039240573919
1417.2	-0.0067504499783149095	7095.03789065559
1417.3	-0.00675087912002445	7095.037215503301
1417.8	-0.006753024802873721	7095.033839527356
1417.888888888889	-0.006753406244149603	7095.033239241612
1418.0	-0.006753883040026637	7095.032488836643
1418.0	-0.006753883040020881	7095.032488836532
1418.2	-0.006754741266888421	7095.031138059924
1418.3	-0.006755170357190288	7095.030462478519
1418.8	-0.006757315783013556	7095.02708435702
1418.888888888889	-0.006757697178602394	7095.026483689858
1419.0	-0.006758173917373387	7095.025732808122
1419.0	-0.006758173917367645	7095.025732808011
1419.2	-0.0067590320414470575	7095.024381173227
1419.3	-0.006759461080365996	7095.023705162757
1419.8	-0.006761606249286972	7095.020324895961
1419.888888888889	-0.006761987599210757	7095.019723847426
1420.0	-0.006762464280903193	7095.01897248898
1420.0	-0.006762464280897464	7095.018972488869
1420.2	-0.006763322302238222	7095.017619996012
1420.3	-0.006763751289798958	7095.016943556529
1420.8	-0.006765896201941278	7095.013561144692
1420.888888888889	-0.006766277506221985	7095.01295971483
1421.0	-0.006766754130863331	7095.01220787973
1421.0	-0.006766754130857615	7095.01220787962
1421.2	-0.0067676120495091556	7095.010854528794
1421.3	-0.006768040985736404	7095.01017766035
1421.8	-0.0067701856412236226	7095.006793103728
1421.888888888889	-0.006770566899883211	7095.006191292585
1422.0	-0.006771043467500918	7095.005438980888
1422.0	-0.006771043467495215	7095.005438980778
1422.2	-0.0067719012835069465	7095.004084772085
1422.3	-0.006772330168425404	7095.003407474729
1422.8	-0.006774474567380995	7095.000020773581
1422.888888888889	-0.0067748557804414135	7094.999418581201
1423.0	-0.006775332291062914	7094.998665792967
1423.0	-0.006775332291057224	7094.998665792857
1423.2	-0.006776190004478522	7094.997310726399
1423.3	-0.006776618838112868	7094.9966330001835
1423.8	-0.006778762980660229	7094.993244154764
1423.888888888889	-0.00677914414814341	7094.992641581195
1424.0	-0.006779620601796117	7094.991888316478
1424.0	-0.0067796206017904405	7094.991888316367
1424.2	-0.0067804782126706506	7094.990532392247
1424.3	-0.00678090699504555	7094.989854237224
1424.8	-0.0067830508813079985	7094.98646324779
1424.888888888889	-0.006783432003235861	7094.985860293076
1425.0	-0.006783908399947172	7094.985106551934
1425.0	-0.006783908399941509	7094.985106551824
1425.2	-0.006784765908329942	7094.983749770144
1425.3	-0.006785194639470046	7094.983071186365
1425.8	-0.00678733826957082	7094.979678053172
1425.888888888889	-0.006787719345965269	7094.979074717359
1426.0	-0.0067881956857625625	7094.978320499848
1426.0	-0.0067881956857569125	7094.978320499738
1426.2	-0.006789053091702852	7094.976962860601
1426.3	-0.0067894817716327915	7094.9762838481165
1426.8	-0.0067916251456950506	7094.972888571422
1426.888888888889	-0.006792006176577977	7094.972284854555
1427.0	-0.006792482459488616	7094.971530160733
1427.0	-0.0067924824594829784	7094.971530160623
1427.2	-0.006793339763035672	7094.970171664131
1427.3	-0.006793768391780066	7094.969492222992
1427.8	-0.006795911509926891	7094.966094803051
1427.888888888889	-0.006796292495320171	7094.965490705176
1428.0	-0.0067967687213715	7094.9647355351
1428.0	-0.006796768721365876	7094.96473553499
1428.2	-0.006797625922574542	7094.963376181246
1428.3	-0.006798054500157993	7094.962696311503
1428.8	-0.006800197362512384	7094.959296748572
1428.888888888889	-0.006800578302437882	7094.9586922697345
1429.0	-0.006801054471657227	7094.957936623461
1429.0	-0.006801054471651616	7094.957936623351
1429.2	-0.006801911570565441	7094.956576412456
1429.3	-0.006802340097012535	7094.955896114162
1429.8	-0.006804482703697416	7094.952494408497
1429.888888888889	-0.00680486359817698	7094.951889548742
1430.0	-0.00680533971059165	7094.951133426327
1430.0	-0.006805339710586052	7094.951133426217
1430.2	-0.0068061967072541914	7094.9497723582745
1430.3	-0.006806625182589498	7094.94909163148
1430.8	-0.006808767533727714	7094.945687783335
1430.888888888889	-0.0068091483827831785	7094.945082542708
1431.0	-0.006809624438420467	7094.94432594421
1431.0	-0.006809624438414882	7094.9443259441
1431.2	-0.006810481332886459	7094.942964019212
1431.3	-0.006810909757134533	7094.942282863967
1431.8	-0.006813051852848849	7094.9388768736
1431.888888888889	-0.006813432656502035	7094.938271252146
1432.0	-0.006813908655389215	7094.93751417762
1432.0	-0.006813908655383644	7094.93751417751
1432.2	-0.006814765447707751	7094.936151395779
1432.3	-0.006815193820893131	7094.935469812135
1432.8	-0.006817335661306235	7094.9320616797995
1432.888888888889	-0.006817716419578949	7094.931455677565
1433.0	-0.006818192361743278	7094.930698127068
1433.0	-0.0068181923617377195	7094.930698126959
1433.2	-0.006819049051963417	7094.929334488487
1433.3	-0.006819477374110628	7094.928652476496
1433.8	-0.006821618959345127	7094.925242202447
1433.888888888889	-0.006821999672259164	7094.924635819477
1434.0	-0.00682247555772788	7094.923877793067
1434.0	-0.006822475557722335	7094.923877792957
1434.2	-0.006823332145898652	7094.922513297845
1434.3	-0.006823760417032201	7094.921830857557
1434.8	-0.006825901747210626	7094.918418442051
1434.888888888889	-0.0068262824147877635	7094.9178116783905
1435.0	-0.00682675824358809	7094.917053176124
1435.0	-0.006826758243582558	7094.917053176014
1435.2	-0.006827614729758493	7094.915687824365
1435.3	-0.006828042949902872	7094.915004955831
1435.8	-0.006830184025147675	7094.911590399122
1435.888888888889	-0.006830564647409678	7094.910983254817
1436.0	-0.00683104041956882	7094.910224276749
1436.0	-0.0068310404195633	7094.910224276639
1436.2	-0.00683189680378782	7094.908858068556
1436.3	-0.006832324972967503	7094.908174771827
1436.8	-0.006834465793401059	7094.904758074171
1436.888888888889	-0.006834846370369679	7094.904150549266
1437.0	-0.006835322085914823	7094.903391095454
1437.0	-0.0068353220859093166	7094.903391095344
1437.2	-0.006836178368231356	7094.902024030926
1437.3	-0.006836606486470807	7094.901340306054
1437.8	-0.006838747052215408	7094.897921467705
1437.888888888889	-0.006839127583912383	7094.8973135622455
1438.0	-0.006839603242870699	7094.896553632747
1438.0	-0.006839603242865205	7094.896553632637
1438.2	-0.006840459423333669	7094.895185711988
1438.3	-0.00684088749065733	7094.894501559023
1438.8	-0.006843027801835196	7094.891080580235
1438.888888888889	-0.006843408288282249	7094.890472294267
1439.0	-0.0068438838906808895	7094.889711889137
1439.0	-0.006843883890675409	7094.889711889027
1439.2	-0.0068447399693391696	7094.8883431122495
1439.3	-0.0068451679857714715	7094.887658531243
1439.8	-0.006847308042504741	7094.88423541227
1439.888888888889	-0.0068476884837235805	7094.883626745838
1440.0	-0.006848164029589681	7094.882865865135
1440.0	-0.006848164029584213	7094.8828658650245
1440.2	-0.0068490200064921115	7094.8814962322185
1440.3	-0.006849447972057469	7094.880811223221
1440.8	-0.006851587774468202	7094.877385964319
1440.888888888889	-0.006851968170480525	7094.876776917468
1441.0	-0.006852443659841202	7094.876015561247
1441.0	-0.006852443659835747	7094.876015561137
1441.2	-0.006853299535036595	7094.874645072405
1441.3	-0.006853727449759405	7094.873959635467
1441.8	-0.006855866997969585	7094.8705322368905
1441.888888888889	-0.006856247348797072	7094.869922809666
1442.0	-0.006856722781679428	7094.8691609779835
1442.0	-0.006856722781673986	7094.869160977874
1442.2	-0.0068575785552165616	7094.867789633318
1442.3	-0.006858006419121206	7094.867103768491
1442.8	-0.006860145713252739	7094.8636742304925
1442.888888888889	-0.0068605260189170585	7094.86306442294
1443.0	-0.0068610013953481755	7094.862302115853
1443.0	-0.006861001395342747	7094.862302115744
1443.2	-0.006861857067275798	7094.860929915465
1443.3	-0.006862284880386645	7094.860243622799
1443.8	-0.006864423920561357	7094.856811945633
1443.888888888889	-0.006864804181084164	7094.856201757798
1444.0	-0.006865279501091108	7094.855438975363
1444.0	-0.006865279501085691	7094.8554389752535
1444.2	-0.006866135071457935	7094.854065919353
1444.3	-0.0068665628337993365	7094.8533791989
1444.8	-0.006868701620138976	7094.849945382821
1444.888888888889	-0.006869081835541911	7094.849334814748
1445.0	-0.00686955709915173	7094.8485715570205
1445.0	-0.0068695570991463275	7094.848571556911
1445.2	-0.006870412568006449	7094.847197645491
1445.3	-0.006870840279602741	7094.846510497301
1445.8	-0.006872978812228981	7094.843074542563
1445.888888888889	-0.0068733589825336686	7094.8424635942965
1446.0	-0.0068738341897733955	7094.841699861334
1446.0	-0.006873834189768006	7094.841699861225
1446.2	-0.006874689557164661	7094.840325094387
1446.3	-0.0068751172180401615	7094.83963751851
1446.8	-0.006877255497074596	7094.836199425366
1446.888888888889	-0.00687763562230265	7094.835588096952
1447.0	-0.006878110773199299	7094.83482388881
1447.0	-0.006878110773193921	7094.834823888701
1447.2	-0.006878966039175733	7094.833448266547
1447.3	-0.006879393649354748	7094.832760263034
